season,date_report,team_id,team_abbr,player_id,player_name,pos,status,designation,il_days,retro_date,expected_return,description,source
2025,2025-05-03,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners activated RHP Matt Brash from the 15-day injured list.,statsapi
2025,2025-05-06,136,SEA,,,,IL,10-Day-IL,10.0,,,Seattle Mariners activated 3B Dylan Moore from the 10-day injured list.,statsapi
2025,2025-05-07,136,SEA,,,,,,,,,Seattle Mariners activated CF Leody Taveras.,statsapi
2025,2025-05-06,136,SEA,,,,IL,15-Day-IL,15.0,,,"Seattle Mariners placed RHP Trent Thornton on the 15-day injured list retroactive to May 6, 2025. Appendicitis.",statsapi
2025,2025-05-12,136,SEA,,,,IL,15-Day-IL,15.0,,,"Seattle Mariners placed RHP Bryce Miller on the 15-day injured list retroactive to May 12, 2025. Right elbow inflammation.",statsapi
2025,2025-05-21,136,SEA,,,,,,,,,Seattle Mariners activated RHP Jesse Hahn.,statsapi
2025,2025-05-22,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners activated RHP George Kirby from the 15-day injured list.,statsapi
2025,2025-05-28,136,SEA,,,,IL,60-Day-IL,60.0,,,Seattle Mariners activated RHP Jackson Kowar from the 60-day injured list.,statsapi
2025,2025-05-31,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners activated RHP Bryce Miller from the 15-day injured list.,statsapi
2025,2025-06-04,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners placed RHP Collin Snider on the 15-day injured list. Right forearm flexor strain.,statsapi
2025,2025-06-07,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners activated RHP Trent Thornton from the 15-day injured list.,statsapi
2025,2025-06-07,136,SEA,,,,IL,15-Day-IL,15.0,,,"Seattle Mariners placed RHP Bryce Miller on the 15-day injured list retroactive to June 7, 2025. Right elbow inflammation.",statsapi
2025,2025-06-16,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners activated RHP Logan Gilbert from the 15-day injured list.,statsapi
2025,2025-06-20,136,SEA,,,,IL,10-Day-IL,10.0,,,Seattle Mariners activated RF Luke Raley from the 10-day injured list.,statsapi
2025,2025-07-11,136,SEA,,,,,,,,,Seattle Mariners placed RHP Carlos Vargas on the paternity list.,statsapi
2025,2025-07-14,136,SEA,,,,,,,,,Seattle Mariners activated RHP Carlos Vargas from the paternity list.,statsapi
2025,2025-07-25,136,SEA,,,,,,,,,Seattle Mariners activated 1B Josh Naylor.,statsapi
2025,2025-07-27,136,SEA,,,,IL,10-Day-IL,10.0,,,"Seattle Mariners placed RF Luke Raley on the 10-day injured list retroactive to July 27, 2025. Back spasm.",statsapi
2025,2025-07-30,136,SEA,,,,,,,,,Seattle Mariners activated LHP Caleb Ferguson.,statsapi
2025,2025-08-01,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners placed RHP Trent Thornton on the 15-day injured list. Left achilles tear.,statsapi
2025,2025-08-15,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners placed RHP Logan Evans on the 15-day injured list. Right elbow inflammation.,statsapi
2025,2025-08-15,136,SEA,,,,IL,10-Day-IL,10.0,,,Seattle Mariners activated RF Luke Raley from the 10-day injured list.,statsapi
2025,2025-08-19,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners transferred RHP Trent Thornton from the 15-day injured list to the 60-day injured list. Left achilles tear.,statsapi
2025,2025-08-19,136,SEA,,,,,,,,,Seattle Mariners activated RHP Sauryn Lao.,statsapi
2025,2025-08-19,136,SEA,,,,IL,15-Day-IL,15.0,,,Seattle Mariners activated RHP Bryce Miller from the 15-day injured list.,statsapi
2025,2025-08-23,136,SEA,,,,IL,60-Day-IL,60.0,,,Seattle Mariners activated RF Victor Robles from the 60-day injured list.,statsapi
2025,2025-03-26,137,SF,,,,IL,60-Day-IL,60.0,,,San Francisco Giants placed C Tom Murphy on the 60-day injured list. Mid-back disk herniation.,statsapi
2025,2025-03-24,137,SF,,,,IL,10-Day-IL,10.0,,,"San Francisco Giants placed RF Jerar Encarnacion on the 10-day injured list retroactive to March 24, 2025. Left hand fracture.",statsapi
2025,2025-04-19,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants transferred RF Jerar Encarnacion from the 10-day injured list to the 60-day injured list. Left hand fracture.,statsapi
2025,2025-04-18,137,SF,,,,IL,10-Day-IL,10.0,,,"San Francisco Giants placed 1B Casey Schmitt on the 10-day injured list retroactive to April 18, 2025. Left oblique strain.",statsapi
2025,2025-05-01,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants placed 2B Tyler Fitzgerald on the 10-day injured list. Left rib fracture.,statsapi
2025,2025-05-16,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants activated 2B Tyler Fitzgerald from the 10-day injured list.,statsapi
2025,2025-05-19,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants activated 1B Casey Schmitt from the 10-day injured list.,statsapi
2025,2025-05-19,137,SF,,,,IL,15-Day-IL,15.0,,,"San Francisco Giants placed RHP Justin Verlander on the 15-day injured list retroactive to May 19, 2025. Right pectoral soreness.",statsapi
2025,2025-06-02,137,SF,,,,IL,60-Day-IL,60.0,,,San Francisco Giants activated RF Jerar Encarnacion from the 60-day injured list.,statsapi
2025,2025-06-02,137,SF,,,,IL,15-Day-IL,15.0,,,"San Francisco Giants placed RHP Jordan Hicks on the 15-day injured list retroactive to June 2, 2025. Right great toe inflammation.",statsapi
2025,2025-06-07,137,SF,,,,,,,,,1B LaMonte Wade Jr. roster status changed by San Francisco Giants.,statsapi
2025,2025-06-09,137,SF,,,,IL,10-Day-IL,10.0,,,"San Francisco Giants placed 3B Matt Chapman on the 10-day injured list retroactive to June 9, 2025. Right hand inflammation.",statsapi
2025,2025-06-08,137,SF,,,,IL,10-Day-IL,10.0,,,"San Francisco Giants placed C Patrick Bailey on the 10-day injured list retroactive to June 8, 2025. Neck strain.",statsapi
2025,2025-06-17,137,SF,,,,,,,,,San Francisco Giants activated DH Rafael Devers.,statsapi
2025,2025-06-17,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants placed RF Jerar Encarnacion on the 10-day injured list. Left oblique strain.,statsapi
2025,2025-06-18,137,SF,,,,IL,15-Day-IL,15.0,,,San Francisco Giants activated RHP Justin Verlander from the 15-day injured list.,statsapi
2025,2025-06-18,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants activated C Patrick Bailey from the 10-day injured list.,statsapi
2025,2025-06-20,137,SF,,,,,,,,,San Francisco Giants placed RHP Justin Verlander on the paternity list.,statsapi
2025,2025-06-23,137,SF,,,,,,,,,San Francisco Giants activated RHP Justin Verlander from the paternity list.,statsapi
2025,2025-06-27,137,SF,,,,IL,10-Day-IL,10.0,,,"San Francisco Giants placed 3B Casey Schmitt on the 10-day injured list retroactive to June 27, 2025. Left hand inflammation.",statsapi
2025,2025-07-01,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants placed 2B Christian Koss on the 10-day injured list. Left hamstring strain.,statsapi
2025,2025-07-03,137,SF,,,,IL,15-Day-IL,15.0,,,"San Francisco Giants placed LHP Erik Miller on the 15-day injured list retroactive to July 3, 2025. Left elbow sprain.",statsapi
2025,2025-07-05,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants activated 3B Matt Chapman from the 10-day injured list.,statsapi
2025,2025-07-07,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants activated 3B Casey Schmitt from the 10-day injured list.,statsapi
2025,2025-07-23,137,SF,,,,IL,15-Day-IL,15.0,,,"San Francisco Giants placed RHP Landen Roupp on the 15-day injured list retroactive to July 23, 2025. Right elbow inflammation.",statsapi
2025,2025-07-31,137,SF,,,,,,,,,San Francisco Giants reassigned C Jesus Rodriguez to the minor leagues.,statsapi
2025,2025-08-01,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants activated 2B Christian Koss from the 10-day injured list.,statsapi
2025,2025-08-01,137,SF,,,,,,,,,San Francisco Giants activated RHP José Buttó.,statsapi
2025,2025-08-04,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants activated RF Jerar Encarnacion from the 10-day injured list.,statsapi
2025,2025-08-07,137,SF,,,,IL,10-Day-IL,10.0,,,"San Francisco Giants placed RF Jerar Encarnacion on the 10-day injured list retroactive to August 7, 2025. Right hamstring strain.",statsapi
2025,2025-08-13,137,SF,,,,IL,10-Day-IL,10.0,,,"San Francisco Giants placed 3B Matt Chapman on the 10-day injured list retroactive to August 13, 2025. Right hand inflammation.",statsapi
2025,2025-08-15,137,SF,,,,,,,,,San Francisco Giants placed RHP Ryan Walker on the paternity list.,statsapi
2025,2025-08-15,137,SF,,,,IL,15-Day-IL,15.0,,,San Francisco Giants activated RHP Landen Roupp from the 15-day injured list.,statsapi
2025,2025-08-18,137,SF,,,,,,,,,San Francisco Giants activated RHP Ryan Walker from the paternity list.,statsapi
2025,2025-08-21,137,SF,,,,IL,60-Day-IL,60.0,,,San Francisco Giants placed LHP Erik Miller on the 60-day injured list. Left elbow sprain.,statsapi
2025,2025-08-21,137,SF,,,,IL,15-Day-IL,15.0,,,"San Francisco Giants placed RHP Landen Roupp on the 15-day injured list retroactive to August 21, 2025. Left knee inflammation.",statsapi
2025,2025-08-23,137,SF,,,,IL,10-Day-IL,10.0,,,San Francisco Giants activated 3B Matt Chapman from the 10-day injured list.,statsapi
2025,2025-08-23,137,SF,,,,IL,15-Day-IL,15.0,,,"San Francisco Giants placed RHP Randy Rodríguez on the 15-day injured list retroactive to August 23, 2025. Right elbow sprain.",statsapi
2025,2025-08-28,137,SF,,,,IL,15-Day-IL,15.0,,,"San Francisco Giants placed LHP Carson Whisenhunt on the 15-day injured list retroactive to August 28, 2025. Back strain.",statsapi
2025,2025-03-02,138,STL,,,,IL,,,,,St. Louis Cardinals reassigned LHP Bailey Horn to the minor leagues.,statsapi
2025,2025-03-02,138,STL,,,,,,,,,OF Ian Petrutz roster status changed by St. Louis Cardinals.,statsapi
2025,2025-03-04,138,STL,,,,,,,,,C Graysen Tarlow roster status changed by St. Louis Cardinals.,statsapi
2025,2025-03-06,138,STL,,,,,,,,,St. Louis Cardinals reassigned RHP Sem Robberse to the minor leagues.,statsapi
2025,2025-03-24,138,STL,,,,IL,15-Day-IL,15.0,,,St. Louis Cardinals placed LHP Zack Thompson on the 15-day injured list. Left shoulder strain.,statsapi
2025,2025-03-25,138,STL,,,,,,,,,RHP Sean Harney roster status changed by St. Louis Cardinals.,statsapi
2025,2025-04-02,138,STL,,,,IL,10-Day-IL,10.0,,,"St. Louis Cardinals placed 2B Nolan Gorman on the 10-day injured list retroactive to April 2, 2025. Right hamstring strain.",statsapi
2025,2025-04-07,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals placed C Iván Herrera on the 10-day injured list. Left knee inflammation.,statsapi
2025,2025-04-07,138,STL,,,,IL,15-Day-IL,15.0,,,St. Louis Cardinals transferred LHP Zack Thompson from the 15-day injured list to the 60-day injured list. Left shoulder strain.,statsapi
2025,2025-04-12,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals placed SS Masyn Winn on the 10-day injured list. Lower back spasms.,statsapi
2025,2025-04-12,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals activated 2B Nolan Gorman from the 10-day injured list.,statsapi
2025,2025-04-15,138,STL,,,,,,,,,St. Louis Cardinals reassigned RHP Roddery Muñoz to the minor leagues.,statsapi
2025,2025-04-16,138,STL,,,,,,,,,St. Louis Cardinals activated RHP Roddery Muñoz.,statsapi
2025,2025-04-16,138,STL,,,,,,,,,St. Louis Cardinals activated 1B Luken Baker.,statsapi
2025,2025-04-16,138,STL,,,,,,,,,St. Louis Cardinals activated 1B Luken Baker.,statsapi
2025,2025-04-22,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals activated SS Masyn Winn from the 10-day injured list.,statsapi
2025,2025-05-02,138,STL,,,,,,,,,St. Louis Cardinals activated RHP Roddery Muñoz.,statsapi
2025,2025-05-09,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals activated C Iván Herrera from the 10-day injured list.,statsapi
2025,2025-05-29,138,STL,,,,IL,10-Day-IL,10.0,,,"St. Louis Cardinals placed RF Jordan Walker on the 10-day injured list retroactive to May 29, 2025. Left wrist inflammation.",statsapi
2025,2025-06-13,138,STL,,,,IL,,,,,RF Ryan Vilade roster status changed by St. Louis Cardinals.,statsapi
2025,2025-06-14,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals activated RF Jordan Walker from the 10-day injured list.,statsapi
2025,2025-06-20,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals placed C Iván Herrera on the 10-day injured list. Left hamstring strain.,statsapi
2025,2025-07-13,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals activated C Iván Herrera from the 10-day injured list.,statsapi
2025,2025-07-13,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals placed LF Lars Nootbaar on the 10-day injured list. Left costochondral sprain.,statsapi
2025,2025-07-18,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals activated RF Jordan Walker from the 10-day injured list.,statsapi
2025,2025-07-13,138,STL,,,,IL,10-Day-IL,10.0,,,"St. Louis Cardinals placed 2B Nolan Gorman on the 10-day injured list retroactive to July 13, 2025. Lower back pain.",statsapi
2025,2025-07-30,138,STL,,,,IL,15-Day-IL,15.0,,,St. Louis Cardinals placed LHP John King on the 15-day injured list. Left oblique strain.,statsapi
2025,2025-08-01,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals placed 3B Nolan Arenado on the 10-day injured list. Right shoulder strain.,statsapi
2025,2025-08-02,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals activated LF Lars Nootbaar from the 10-day injured list.,statsapi
2025,2025-08-10,138,STL,,,,,,,,,St. Louis Cardinals activated RHP Jorge Alcala.,statsapi
2025,2025-08-17,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals placed CF Victor Scott II on the 10-day injured list. Left ankle sprain.,statsapi
2025,2025-08-15,138,STL,,,,IL,10-Day-IL,10.0,,,"St. Louis Cardinals placed 2B Brendan Donovan on the 10-day injured list retroactive to August 15, 2025. Left groin strain.",statsapi
2025,2025-08-24,138,STL,,,,IL,15-Day-IL,15.0,,,St. Louis Cardinals activated LHP John King from the 15-day injured list.,statsapi
2025,2025-08-26,138,STL,,,,IL,15-Day-IL,15.0,,,"St. Louis Cardinals placed LHP John King on the 15-day injured list retroactive to August 26, 2025. Mid-back strain.",statsapi
2025,2025-08-29,138,STL,,,,IL,,,,,St. Louis Cardinals placed C Yohel Pozo on the 7-day injured list.,statsapi
2025,2025-08-29,138,STL,,,,IL,10-Day-IL,10.0,,,St. Louis Cardinals placed 1B Alec Burleson on the 10-day injured list. Right wrist inflammation.,statsapi
2025,2025-03-07,139,TB,,,,,,,,,RHP Jake Christianson roster status changed by Tampa Bay Rays.,statsapi
2025,2025-03-20,139,TB,,,,IL,,,,,RHP Nathan Wiles roster status changed by Tampa Bay Rays.,statsapi
2025,2025-03-24,139,TB,,,,IL,10-Day-IL,10.0,,,"Tampa Bay Rays placed 2B Richie Palacios on the 10-day injured list retroactive to March 24, 2025. Right ring finger fracture.",statsapi
2025,2025-03-24,139,TB,,,,IL,15-Day-IL,15.0,,,"Tampa Bay Rays placed LHP Shane McClanahan on the 15-day injured list retroactive to March 24, 2025. Left triceps nerve-related issue.",statsapi
2025,2025-03-24,139,TB,,,,IL,15-Day-IL,15.0,,,"Tampa Bay Rays placed RHP Alex Faedo on the 15-day injured list retroactive to March 24, 2025. Right shoulder inflammation.",statsapi
2025,2025-03-24,139,TB,,,,IL,10-Day-IL,10.0,,,"Tampa Bay Rays placed SS Ha-Seong Kim on the 10-day injured list retroactive to March 24, 2025. Recovery from right shoulder surgery.",statsapi
2025,2025-03-29,139,TB,,,,IL,10-Day-IL,10.0,,,Tampa Bay Rays placed RF Josh Lowe on the 10-day injured list. Right oblique discomfort.,statsapi
2025,2025-04-08,139,TB,,,,,,,,,Tampa Bay Rays activated 2B Coco Montes.,statsapi
2025,2025-04-07,139,TB,,,,IL,10-Day-IL,10.0,,,"Tampa Bay Rays placed RF Jonny DeLuca on the 10-day injured list retroactive to April 7, 2025. Right shoulder strain.",statsapi
2025,2025-04-10,139,TB,,,,IL,15-Day-IL,15.0,,,"Tampa Bay Rays placed RHP Kevin Kelly on the 15-day injured list retroactive to April 10, 2025. Left gluteal strain.",statsapi
2025,2025-04-17,139,TB,,,,IL,10-Day-IL,10.0,,,Tampa Bay Rays activated 2B Richie Palacios from the 10-day injured list.,statsapi
2025,2025-04-18,139,TB,,,,IL,10-Day-IL,10.0,,,Tampa Bay Rays placed LF Richie Palacios on the 10-day injured list. Right knee sprain.,statsapi
2025,2025-04-18,139,TB,,,,IL,15-Day-IL,15.0,,,Tampa Bay Rays transferred RHP Alex Faedo from the 15-day injured list to the 60-day injured list. Right shoulder inflammation.,statsapi
2025,2025-07-10,139,TB,,,,IL,60-Day-IL,60.0,,,Tampa Bay Rays placed LF Richie Palacios on the 60-day injured list.,statsapi
2025,2025-04-24,139,TB,,,,IL,10-Day-IL,10.0,,,Tampa Bay Rays placed RF Jake Mangum on the 10-day injured list. Left groin strain.,statsapi
2025,2025-03-23,139,TB,,,,IL,60-Day-IL,60.0,,,"Tampa Bay Rays placed LHP Shane McClanahan on the 60-day injured list retroactive to March 23, 2025.",statsapi
2025,2025-05-02,139,TB,,,,IL,15-Day-IL,15.0,,,"Tampa Bay Rays placed RHP Hunter Bigge on the 15-day injured list retroactive to May 2, 2025. Right lat strain.",statsapi
2025,2025-05-09,139,TB,,,,,,,,,Tampa Bay Rays activated RHP Connor Seabold.,statsapi
2025,2025-05-09,139,TB,,,,IL,10-Day-IL,10.0,,,Tampa Bay Rays transferred SS Ha-Seong Kim from the 10-day injured list to the 60-day injured list. Recovery from right shoulder surgery.,statsapi
2025,2025-05-13,139,TB,,,,,,,,,Tampa Bay Rays placed 1B Yandy Díaz on the restricted list.,statsapi
2025,2025-05-15,139,TB,,,,IL,10-Day-IL,10.0,,,Tampa Bay Rays placed RF Travis Jankowski on the 10-day injured list. Left groin strain.,statsapi
2025,2025-05-15,139,TB,,,,IL,10-Day-IL,10.0,,,Tampa Bay Rays activated RF Josh Lowe from the 10-day injured list.,statsapi
2025,2025-05-16,139,TB,,,,,,,,,Tampa Bay Rays activated 1B Yandy Díaz from the restricted list.,statsapi
2025,2025-05-27,139,TB,,,,IL,60-Day-IL,60.0,,,Tampa Bay Rays placed CF Jonny DeLuca on the 60-day injured list. Right shoulder strain.,statsapi
2025,2025-05-28,139,TB,,,,,,,,,Tampa Bay Rays activated C Matt Thaiss.,statsapi
2025,2025-05-29,139,TB,,,,IL,15-Day-IL,15.0,,,Tampa Bay Rays activated RHP Kevin Kelly from the 15-day injured list.,statsapi
2025,2025-05-30,139,TB,,,,IL,10-Day-IL,10.0,,,Tampa Bay Rays activated RF Jake Mangum from the 10-day injured list.,statsapi
2025,2025-06-04,139,TB,,,,IL,10-Day-IL,10.0,,,Tampa Bay Rays activated RF Travis Jankowski from the 10-day injured list.,statsapi
2025,2025-06-10,139,TB,,,,IL,15-Day-IL,15.0,,,"Tampa Bay Rays placed RHP Manuel Rodríguez on the 15-day injured list retroactive to June 10, 2025. Right forearm strain.",statsapi
2025,2025-06-16,139,TB,,,,,,,,,Tampa Bay Rays activated RHP Forrest Whitley.,statsapi
2025,2025-06-16,139,TB,,,,,,,,,Tampa Bay Rays activated RHP Forrest Whitley.,statsapi
2025,2025-07-03,139,TB,,,,IL,60-Day-IL,60.0,,,Tampa Bay Rays activated SS Ha-Seong Kim from the 60-day injured list.,statsapi
2025,2025-07-08,139,TB,,,,IL,10-Day-IL,10.0,,,"Tampa Bay Rays placed 2B Brandon Lowe on the 10-day injured list retroactive to July 8, 2025. Left oblique tightness.",statsapi
2025,2025-07-17,139,TB,,,,IL,15-Day-IL,15.0,,,Tampa Bay Rays transferred RHP Hunter Bigge from the 15-day injured list to the 60-day injured list. Right lat strain.,statsapi
2025,2025-07-18,139,TB,,,,,,,,,Tampa Bay Rays activated 2B Brandon Lowe from the reserve list.,statsapi
2025,2025-07-22,139,TB,,,,IL,,,,,Tampa Bay Rays activated RF Stuart Fairchild.,statsapi
2025,2025-07-20,139,TB,,,,IL,10-Day-IL,10.0,,,"Tampa Bay Rays placed 2B Brandon Lowe on the 10-day injured list retroactive to July 20, 2025. Left ankle/foot tendinitis.",statsapi
2025,2025-07-22,139,TB,,,,IL,60-Day-IL,60.0,,,Tampa Bay Rays placed RHP Manuel Rodríguez on the 60-day injured list. Right forearm strain.,statsapi
